Life_Expectancy,Population,Smoking_2021,Country,1990,Relative Change,2021,Absolute Change,Age,Cigarettes_Per_Day,Current Male,Former Male,Current Female,Former Female,Total Change (Female),Due to Ageing (Female),Due to Prevalence Changes (Female),Due to Population Growth (Female),Female Morbidity,Male Morbidity
64.31857670165665,,,,,,,,58,9,25,5,10,18,-1.8113072947952844,-2.809779620473081,-4.3656358596845335,0.8843709089792771,87317.00316731182,233929.49669452745
51.69231551605134,,,,,,,,36,1,23,17,6,7,-6.626693911542345,-3.288024383520702,-2.037532604117975,0.036985949884480895,110249.06449897948,102929.19461549142
72.00651803955687,,,,,,,,29,12,25,24,8,24,-1.7247630604618287,-2.2676181948731178,-2.5875346973616855,-0.29538223158164345,284031.3928850336,86321.50243644667
73.62570815026486,,,,,,,,26,12,23,26,26,20,-9.994020611652047,-4.5432337863822205,-1.8871230108360915,-0.5318844499650017,180040.05575609894,129073.0871814061
83.68421954472674,,,,,,,,24,17,29,11,30,6,-6.921808499738809,-1.2167672532380056,-4.9497650947258425,-0.9004379969539125,141204.52407696424,294017.6465079761
81.88145734706984,,,,,,,,45,2,29,19,15,14,-7.588347856922381,-2.0878246155585205,-4.025797541723179,-0.46299984760500923,268347.86447730486,114207.89364176465
75.36743623012461,,,,,,,,31,6,26,27,12,7,-7.66432638931389,-4.067049515634162,-2.5433478404393455,0.3084715598906358,148747.56763725812,164031.80223665832
77.65390214170434,,,,,,,,48,13,21,18,16,15,-9.318133802345374,-4.058839001154772,-0.24748219205432598,0.06723386261842168,133752.14248942395,57505.05642933408
68.0817854179336,,,,,,,,69,19,27,27,12,15,-8.128757295894983,-4.078756742136629,-3.081954798224208,0.8880825565618549,101820.63063743389,149306.88239155815
57.80885388680783,,,,,,,,36,16,27,23,15,25,-4.444504301143802,-4.71498806224033,-2.8781398697318266,-0.20744547501659882,144449.20597735286,192830.00385827568
71.1772121738091,,,,,,,,75,20,34,26,26,25,-7.086389271622555,-2.061007753141576,-1.4265195549668892,0.38772668465678906,129171.0890042315,288281.15312699124
79.82573463627777,,,,,,,,64,11,14,33,24,26,-5.8260521767085205,-0.7982591120574591,-1.9810362135694097,-0.021354505049757222,219325.98982453527,179184.0112350161
76.56360869828549,,,,,,,,33,15,14,28,12,17,-6.231331196528115,-4.912508930063057,-3.505369249508334,0.025152431848423307,122395.67616768178,254776.83154442193
78.33807339159364,,,,,,,,70,11,8,24,33,11,-1.2409507500010548,-4.754976775143632,-2.945918022162861,-0.464451370791765,194299.93660564037,186781.91064222515
65.72244312953248,,,,,,,,22,14,12,33,12,27,-0.9470100098948446,-2.136148616565271,-3.9115010057138377,-0.09009844631600061,66473.04125799317,60196.25335887953
67.34453161981577,,,,,,,,52,9,26,28,30,21,-5.070430283441399,-0.9025215730697385,-0.16989270434895687,-0.058430005974585475,97822.28917412859,128752.06879744351
74.83425488114604,,,,,,,,29,6,24,22,34,34,-6.698440496843956,-3.366305547156832,-4.346828092213201,0.4132850434978679,151851.31790283718,193887.37695777582
64.53492605491246,,,,,,,,42,19,24,14,21,6,-8.931992959976364,-3.251928005961389,-3.140816077167903,0.8812799983722277,284237.31347717386,287648.4914827811
64.84282930066998,,,,,,,,69,4,22,13,24,16,-0.4659712061790504,-2.0182675125161205,-4.870805138899944,-0.34135744503499144,144312.99642892386,264782.58993780834
72.97982236377452,,,,,,,,76,0,18,29,24,29,-9.397730550997025,-3.628935554379265,-3.891102540332268,-0.9155990628374031,216018.53029995854,107088.90354471191
77.60904743156908,,,,,,,,38,16,22,12,27,14,-7.023497224317196,-4.866958169611579,-1.0976443080992255,-0.0074097489987206,113771.80560534954,105027.45750479089
68.0047132667059,,,,,,,,53,2,32,30,20,22,-7.0193379882999585,-1.3238574094920197,-3.994123838555603,0.08892266429833717,81758.39399330792,100293.24177847519
58.36810538946361,,,,,,,,70,12,18,34,18,26,-6.795987138597851,-1.8717504352927343,-4.599682987355172,-0.6631188977361695,64634.15002001253,280624.72407562577
62.6419608495717,,,,,,,,40,13,24,33,34,31,-8.357131567275907,-2.0962200047217046,-2.6277341007773836,0.5209292125521334,126353.37463568784,263166.53827543015
72.03672084893098,,,,,,,,33,17,25,14,15,15,-2.168385690763028,-1.2915793550408843,-4.950153826327408,0.9698582168829832,89415.256699227,243720.8580632372
71.91520963865965,,,,,,,,74,3,28,21,11,20,-8.775021380340108,-1.6238458121898125,-4.576169227868334,0.8915494340169219,93502.61200403105,148183.7785560569
72.41238137655348,,,,,,,,56,17,19,6,20,21,-3.650933408468372,-3.9705900591083942,-0.9618706521851248,-0.6057879223526956,240189.8270967375,176095.1760746917
75.21295290595756,,,,,,,,62,4,26,10,17,23,-8.761539732941825,-3.2375947652832444,-1.142633275701968,0.7507264798015214,53959.51773621856,166082.9361987882
70.0581055854245,,,,,,,,70,15,34,30,31,22,-9.294643624070435,-4.369449291606875,-0.4243058979755201,0.40898727282336944,189452.53143385862,113349.52688984317
72.65056044840311,,,,,,,,59,0,8,9,19,7,-0.9057049631412344,-4.350714932910595,-0.7274228204462521,-0.09230687238617685,144865.34514836618,176257.01153719175
69.54973177171134,,,,,,,,75,20,17,32,28,25,-8.098712336812943,-1.619021268217304,-1.5841221838009094,0.08122198864945807,176637.4999771368,57624.13696318862
81.48733482929438,,,,,,,,56,13,31,34,20,31,-1.7874984544029573,-0.7069994650875087,-4.738335713496686,0.6992003499649162,190707.55930365072,82952.59337436479
84.32342031217502,,,,,,,,31,14,27,13,31,30,-4.553691288928642,-0.18633708069430455,-1.0857569100667126,-0.03973012072325366,128341.92361431954,271647.3990422366
58.109887176199656,,,,,,,,48,8,12,9,25,20,-9.221434803912304,-1.8582644122527778,-0.7724459457971982,-0.2535852617897463,123777.21504607132,237919.94175785582
67.44748057897746,,,,,,,,75,14,22,22,27,10,-0.4455180856193248,-4.079493383195215,-1.0045892711402278,-0.013505013948028388,233350.46233372643,155717.10226477176
70.32724491540708,,,,,,,,22,16,16,30,28,29,-7.530388330081075,-4.471748272755346,-2.4576048234598695,0.1582596080700982,267819.24703028926,179287.5905709693
67.33085287985679,,,,,,,,52,3,27,24,13,16,-1.403546546473935,-0.9357451423162111,-3.835490806752592,-0.6218446924433023,98145.40811463198,142499.72148999438
87.92922591330873,,,,,,,,40,11,18,13,7,15,-8.311899942154358,-2.1062176182000036,-0.7733501215563665,0.8018154605339813,74404.69013378724,235194.9667901681
72.23955278089734,,,,,,,,46,4,6,21,23,19,-1.4605711785814712,-1.9085748949314008,-1.3641859512993078,0.34837389765922766,274448.9515980065,246046.79480801988
61.94628172949656,,,,,,,,60,4,22,31,24,19,-9.86771187094706,-1.0926895562264538,-0.09619412805574257,0.2665378346749778,137473.86591184966,240821.29755078978
75.96442339560672,,,,,,,,28,10,28,21,9,20,-4.882195434305193,-1.483613861337742,-4.221537011220335,-0.8010075476387237,187829.34766570354,230652.9312086124
72.70974538846193,,,,,,,,35,5,6,16,14,14,-2.305574205784432,-0.8277087357195168,-3.8716770847397246,0.2083478763451836,139885.78613000087,101126.08467319896
73.04192919553421,,,,,,,,64,6,15,11,21,16,-0.6520448250721671,-4.718930472700608,-3.9410092505924865,-0.7580786755230153,81450.58408651283,134492.49481011968
88.0787615879919,,,,,,,,29,13,13,31,19,32,-0.9079786379351305,-1.2623968162674757,-1.0373011618933163,-0.8426046496092019,197332.911236932,167461.35874591873
73.5078517575481,,,,,,,,26,10,16,7,27,17,-1.8037513045235514,-0.7457362133895229,-4.065463517749409,0.054621791284786614,181285.2129424074,132698.2478569139
66.96338476126004,,,,,,,,27,12,21,14,29,8,-1.1180865033869587,-3.569324787708428,-4.666700850883469,-0.19442893190701005,100748.3897977993,238735.05003958225
50.44723573689899,,,,,,,,75,1,19,6,12,11,-8.007803141629235,-1.7977636300337356,-0.007195967071856657,0.17762054031244645,162967.26116306946,132338.38106248865
68.34600981856488,,,,,,,,61,6,29,29,19,26,-7.158157042882713,-3.4291896808151394,-4.875913942774254,-0.8215556638855228,249236.87600391146,84558.0216963343
83.0596991732719,,,,,,,,34,19,21,7,25,6,-7.110314750789415,-0.21014466758772965,-0.8237796992056721,-0.1380338743054832,197606.52577697285,149760.113012076
69.08830880443813,,,,,,,,78,3,30,20,34,30,-6.229460689983012,-4.832882137822481,-3.173165792246736,-0.6504265699096841,74229.33176674871,294978.6081955951
47.59950101480497,,,,,,,,55,7,33,6,18,31,-6.066793296148113,-2.101035780835225,-0.7919227012109236,0.9742001718482332,187005.37430728375,106470.35323339398
65.01637607807554,,,,,,,,24,19,30,32,24,31,-4.554446753453245,-4.167482264752424,-2.226897543944275,0.12230042487034876,225684.5748223967,203039.66473580728
79.92688538912792,,,,,,,,63,20,22,28,32,31,-8.401202366335585,-1.4388989741142066,-0.4918438525681994,0.3748737218817346,248175.85144518784,158243.26245992657
75.45817174562015,,,,,,,,30,18,26,14,11,19,-3.087533362140107,-4.1205485829066895,-0.369035067926867,-0.3491634386347844,207279.39465856669,67756.14191233166
