Country,1990,2021,Absolute Change,Relative Change,1990.1,2021.0.1,Absolute Change.1,Relative Change.1,1990.2,2021.0.2,Absolute Change.2,Relative Change.2,Smoking_1990,Smoking_2021,Change,Percent_Change,Metric1,Metric2,Population,Lung_Cancer_1990,Lung_Cancer_2021,COPD_1990,COPD_2021,Cardiovascular_Diseases_1990,Cardiovascular_Diseases_2021,Stroke_1990,Stroke_2021,Oral_Cancers_1990,Oral_Cancers_2021,Year,Gender,Current_Smokers_Percentage,Former_Smokers_Percentage,Current_Smokers_Millions,Former_Smokers_Millions,Region,Type,Total Change,Due to Ageing,Due to Prevalence Changes,Due to Population Growth
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tunisia,Current,37.85383798114342,10.85521417057429,18.085102034594076,8.913521775975054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tunisia,Former,-63.96051996323806,-12.131517150075895,-41.12498367604014,-10.704019137122033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Tuvalu,Current,-69.0313955081808,-12.02007102220657,-41.33407004907932,-15.677254436894895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Tuvalu,Former,97.44247757458189,20.185311842934016,55.33435791285172,21.92280781879615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tuvalu,Current,-22.816542835488704,-5.496578731760201,-12.346630604937985,-4.973333498790515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tuvalu,Former,-22.78129109014388,-5.588705313142523,-12.526498998071856,-4.666086778929502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Albania,Current,46.11057605700973,7.40067307106106,20.018897802102952,18.691005183845718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Albania,Former,90.08279865925097,24.64269644853521,40.746349662193886,24.69375254852187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Albania,Current,70.2613585156457,14.883297406437858,33.53900147839025,21.83905963081758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Albania,Former,43.632158658832225,6.380213933922496,26.413668919575223,10.838275805334503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Niger,Current,-23.647988244985658,-6.8737705198452845,-11.2273780350357,-5.546839690104672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Niger,Former,-77.92377179050763,-24.25111222996805,-41.988819949395996,-11.683839611143576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Niger,Current,42.34555123245467,15.100378728988304,17.321785908428293,9.923386595038064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Niger,Former,8.12090915469694,3.059252154451316,3.801387828992791,1.2602691712528327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Solomon Islands,Current,-14.262245659156509,-3.501676645054744,-7.803572269788738,-2.9569967443130274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Solomon Islands,Former,60.173094831824635,17.080820026245917,26.138770267466356,16.953504538112362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Solomon Islands,Current,-45.4373531612753,-9.128877204260439,-24.990438771096382,-11.318037185918474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Solomon Islands,Former,-1.1477239777136805,-0.26798990812121287,-0.4478516670716921,-0.4318824025207754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Samoa,Current,-101.96867350085462,-17.057442523655737,-57.36223663718935,-27.548994340009546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Samoa,Former,-5.751598999556711,-0.9524078330232816,-3.26714379091705,-1.5320473756163788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Samoa,Current,-76.07950338971673,-21.71309987634317,-36.025993027878336,-18.340410485495223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Samoa,Former,-65.72567554080388,-15.184399513415658,-29.6529680704689,-20.888307956919316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Vietnam,Current,-49.511279437682894,-8.88939707976635,-30.973563601077515,-9.648318756839023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Vietnam,Former,27.888439749506578,4.298350125673814,15.887795372332983,7.702294251499782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Vietnam,Current,42.321052740131606,11.645390385775174,24.52630388495656,6.1493584693998695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Vietnam,Former,12.165619973599949,1.921252731602861,5.928497453504259,4.3158697884928285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,India,Current,71.87963490294499,24.979629719293627,32.55846622194625,14.341538961705108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,India,Former,-20.11996284855647,-4.980884328570287,-8.246496666139317,-6.892581853846865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,India,Current,-42.12971313601538,-8.405114075013529,-21.346968356721135,-12.37763070428072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,India,Former,64.69302093571251,16.106422282115116,39.02077350577494,9.565825147822455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Uruguay,Current,-46.26924083577448,-14.645893264631294,-20.979845835308048,-10.643501735835146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Uruguay,Former,71.52552578617409,15.708973369823482,28.375483048670123,27.441069367680477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Uruguay,Current,-73.85358937436283,-22.98759635076231,-31.675956335750104,-19.190036687850416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Uruguay,Former,101.13802565252671,20.030595393086806,55.4793458578702,25.628084401569698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Laos,Current,-69.42008504888712,-14.016370499223829,-35.50866637235706,-19.89504817730622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Laos,Former,76.78600270021481,21.569665020019432,41.52116705232662,13.695170627868757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Laos,Current,5.008587594793365,1.4376055902375031,2.700298964962154,0.8706830395937084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Laos,Former,77.58446357104245,22.843038899456808,40.87485556264016,13.86656910894549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Paraguay,Current,-75.36829503300727,-23.024902901822827,-30.83208318015104,-21.511308951033403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Paraguay,Former,8.47863399910028,2.945386030350635,3.623487785240108,1.9097601835095372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Paraguay,Current,87.14305875913388,22.68351235682432,45.47578085750201,18.98376554480755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Paraguay,Former,4.611521064058882,1.2352850204782444,2.4594128714552213,0.9168231721254171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kazakhstan,Current,24.53712292279095,6.1980470538339,12.763138297979257,5.575937570977794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kazakhstan,Former,37.90611597414253,9.240440355574924,17.973278180033137,10.692397438534469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kazakhstan,Current,-7.568508235190489,-2.034035287692638,-2.8419595908670896,-2.6925133566307617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kazakhstan,Former,26.08835209188279,6.391765177253299,15.065798948217877,4.630787966411613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Saudi Arabia,Current,15.797788195504856,2.2211934512730593,9.099440964940252,4.477153779291545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Saudi Arabia,Former,73.56646780249875,22.15789466021694,31.11755496971203,20.29101817256977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Saudi Arabia,Current,-98.46227727495923,-24.943057645669548,-54.00016080159487,-19.519058827694806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Saudi Arabia,Former,-38.44636440001085,-4.636985471714718,-21.052262042692067,-12.757116885604063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Papua New Guinea,Current,79.27107452846559,23.886523609417416,42.76448027516993,12.620070643878256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Papua New Guinea,Former,60.26053481774002,9.817005362206633,40.93257921134363,9.510950244189756
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Papua New Guinea,Current,-8.703223417606331,-1.4812752723090128,-4.8203853365194504,-2.4015628087778675
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Papua New Guinea,Former,22.428160074605067,5.9754350886387995,11.939824698084307,4.512900287881963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Cape Verde,Current,-32.94644840346834,-5.883903455671366,-15.068120432403578,-11.994424515393398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Cape Verde,Former,-58.86349444898078,-16.441841080183146,-25.042639064936306,-17.379014303861332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Cape Verde,Current,-6.950618825010608,-1.934343819753266,-4.199550693177677,-0.8167243120796638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Cape Verde,Former,-24.800226003606348,-5.9097159396667385,-10.775229060084781,-8.11528100385483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Burkina Faso,Current,11.75520780506745,1.6944909249617908,6.887409481453752,3.1733073986519074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Burkina Faso,Former,-66.64337128499908,-13.293557721100207,-36.28298789222903,-17.066825671669843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Burkina Faso,Current,83.54333392391845,21.194573224800973,40.9707751943892,21.377985504728283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Burkina Faso,Former,103.6013606508211,28.80674537326444,47.05371331231698,27.74090196523968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Lebanon,Current,36.188636049142374,8.971284338574245,23.10259430867061,4.114757401897517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Lebanon,Former,5.194535843004283,1.0970459364666603,2.687069918807179,1.4104199877304442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Lebanon,Current,-30.505903149944086,-8.639870776571275,-12.816902428931998,-9.04912994444081
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Lebanon,Former,50.94648002222987,13.053689308915011,22.545616557845303,15.34717415546955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Bahamas,Current,39.18344115701951,9.457093621358151,20.914430960206207,8.81191657545515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Bahamas,Former,-50.06942741127968,-8.191399427433293,-33.3161213539731,-8.561906629873285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Bahamas,Current,65.5722043442022,20.727625821733362,31.7048433854139,13.139735137054945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Bahamas,Former,59.65523071768467,13.433890057369346,35.14263113938236,11.078709520932959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Iran,Current,100.02622055376992,26.322147059302154,50.234643778107746,23.469429716360033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Iran,Former,39.63998920559727,7.601078857763841,25.007658525673634,7.0312518221597955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Iran,Current,21.42057679436654,5.138261357238079,13.058125727946969,3.224189709181492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Iran,Former,-15.59215720465485,-4.683130794119853,-6.142765418502715,-4.766260992032282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Mozambique,Current,64.80430825899026,10.428924831977827,45.56739792294474,8.807985504067688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Mozambique,Former,75.05566928224209,21.044698005542532,32.079046148468564,21.931925128230993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Mozambique,Current,-93.27937724841146,-21.60912994199335,-50.262393092749,-21.407854213669115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Mozambique,Former,-85.04634885392758,-10.757855371862613,-49.120216138640906,-25.16827734342406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,East Timor,Current,-21.05189807359824,-3.9579336925583033,-13.167380187519724,-3.9265841935202137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,East Timor,Former,52.25656205385408,15.008074651457445,30.859594500337085,6.38889290205955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,East Timor,Current,69.6096029058684,11.05825620192835,34.42397599987541,24.127370704064646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,East Timor,Former,-66.19503600865468,-15.132340552973886,-32.40691881820372,-18.655776637477068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Chad,Current,19.064722256481335,3.1849430902093063,11.209102939150656,4.670676227121373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Chad,Former,-22.248863344232547,-5.340451484411166,-13.845637978425199,-3.0627738813961836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Chad,Current,63.230376131284416,10.258081567244952,29.41214147238376,23.56015309165571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Chad,Former,60.04435906134739,18.76914780647361,23.91031142459244,17.36489983028135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Tonga,Current,58.593424855230865,19.94094457391753,22.973779800432396,15.67870048088093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Tonga,Former,-6.667059173748445,-1.8394369718454342,-3.2420986343400697,-1.5855235675629409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tonga,Current,-18.134080461577,-4.257838597300425,-9.290391542430362,-4.585850321846214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Tonga,Former,-32.30270174596026,-5.710923443494882,-16.498385624262266,-10.09339267820312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Malawi,Current,-72.85462355286322,-22.32785541505719,-40.08198918165714,-10.444778956148879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Malawi,Former,62.34227687418954,7.653143468926606,40.28073494136699,14.40839846389594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Malawi,Current,46.29652295501369,6.534919446560133,32.53172111877103,7.229882389682527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Malawi,Former,80.84450625032774,16.462903296323553,46.24099127902143,18.140611674982758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Congo,Current,85.0494797992659,19.63986508308912,47.38951481023411,18.020099905942665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Congo,Former,9.088489507872346,2.8168339991726286,5.016659866756881,1.2549956419428367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Congo,Current,42.80599648482439,12.731662589937304,20.94145223950344,9.13288165538364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Congo,Former,69.46233385476408,16.82820430397674,41.764088936159546,10.870040614627802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Bosnia and Herzegovina,Current,64.54756325275034,10.819861808953963,35.430860340914776,18.296841102881597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Bosnia and Herzegovina,Former,-58.1584144338192,-15.130053875664483,-28.39791544441206,-14.630445113742661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Bosnia and Herzegovina,Current,-7.819832360614273,-1.8322038864681462,-4.855452227739693,-1.1321762464064329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Bosnia and Herzegovina,Former,-74.88286824773111,-14.112516820787828,-39.185720447182966,-21.584630979760323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Belarus,Current,62.22874437689041,12.052763109017445,31.603903052689766,18.572078215183204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Belarus,Former,18.205600798458576,5.499037220881309,9.31081983452836,3.395743743048906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Belarus,Current,-35.65136117104901,-12.956570396337877,-16.433363800375535,-6.261426974335602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Belarus,Former,24.665917155383717,4.950265432590978,12.843336856360734,6.872314866432005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Cambodia,Current,21.105212745881865,2.7518259277851627,12.236633077453218,6.1167537406434835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Cambodia,Former,-30.496721677881148,-6.697552494816241,-16.95077458167203,-6.848394601392876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Cambodia,Current,-51.83745221170975,-17.846083739173277,-25.486141884355174,-8.505226588181301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Cambodia,Former,23.66613977163636,5.306824322786377,14.427531502647936,3.9317839462020467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Russia,Current,4.105277524361557,1.1785481309757353,2.1933181702766373,0.7334112231091843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Russia,Former,35.42755350960643,7.091801520662825,19.67286285687249,8.662889132071117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Russia,Current,3.2240200626668383,0.7519653519029048,1.881357426270048,0.5906972844938853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Russia,Former,67.96014522486587,20.33659282593419,36.62133895168366,11.002213447248016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Jamaica,Current,9.648834020026571,1.9096055022469764,5.032841773714174,2.7063867440654215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Jamaica,Former,10.602697857313585,2.7751784716421075,4.343749047679741,3.4837703379917353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Jamaica,Current,57.790323022509384,13.523286548745391,30.630628846980656,13.63640762678334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Jamaica,Former,-18.747541657885264,-2.989001290619308,-10.32998821874425,-5.4285521485217085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Mongolia,Current,-67.88011962355058,-21.724528818917328,-34.129394142633785,-12.026196661999471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Mongolia,Former,-63.96521490092143,-17.139757471721754,-28.42089649105607,-18.40456093814361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Mongolia,Current,48.59460862703867,14.22746579853888,26.957660986810108,7.409481841689685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Mongolia,Former,16.474697561708567,3.512820445726068,7.473470677440467,5.488406438542033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kuwait,Current,39.270551358002635,5.821209705116179,21.376136732566216,12.073204920320244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kuwait,Former,-39.47716426833145,-6.0981806732780575,-20.709300951375816,-12.669682643677572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kuwait,Current,-71.94886533427727,-16.751156333084097,-42.720682216109324,-12.477026785083854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kuwait,Former,-78.99824202876255,-16.865229862746823,-39.844448086192926,-22.288564079822795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,El Salvador,Current,-23.772573366037367,-8.154083870835962,-11.895605525626829,-3.722883969574578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,El Salvador,Former,14.693273194883957,3.5003513453487236,6.19832135644936,4.9946004930858745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,El Salvador,Current,-19.092991888304276,-6.3282633921299265,-8.441197737717776,-4.323530758456575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,El Salvador,Former,-11.129092231925888,-1.7145014529624407,-7.040264113052192,-2.374326665911254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Guinea-Bissau,Current,88.09025870462591,22.12563811259351,48.41015278010821,17.554467811924184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Guinea-Bissau,Former,-27.033865247864266,-7.748663729056295,-12.45800944045973,-6.827192078348243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Guinea-Bissau,Current,2.2470553155780193,0.7111818947445884,1.2159193631115155,0.31995405772191543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Guinea-Bissau,Former,57.984426660858055,15.258072565564598,29.308236586510382,13.418117508783077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Iraq,Current,-19.99724288194622,-5.218481341163621,-11.708434046656619,-3.0703274941259826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Iraq,Former,23.09753132198341,5.499860911902156,11.669371564654456,5.928298845426798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Iraq,Current,58.57345869024922,9.14960940017502,30.254304768487334,19.169544521586865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Iraq,Former,71.12166872774583,9.57526001275716,38.100159053440784,23.44624966154788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Belize,Current,-70.82213211920627,-20.058195402362333,-35.90571660700048,-14.858220109843458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Belize,Former,62.139272092548765,19.053968232289495,25.677629795375235,17.40767406488403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Belize,Current,-1.3776926872389248,-0.40886080054022655,-0.7661020600822963,-0.20272982661640185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Belize,Former,-41.486307522121805,-9.491541459526454,-19.661882513744203,-12.332883548851147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Marshall Islands,Current,-6.669066757019786,-1.009033292395069,-4.399111026118065,-1.2609224385066535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Marshall Islands,Former,62.62249935397027,12.004381834515256,31.480266695833162,19.13785082362185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Marshall Islands,Current,-1.2850843574338342,-0.3500692606256327,-0.7034375912954662,-0.23157750551273515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Marshall Islands,Former,-25.931072274426192,-6.372535457662864,-15.216853356051244,-4.341683460712085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Dominican Republic,Current,22.91064004440366,3.73802388047263,13.145257693315397,6.027358470615634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Dominican Republic,Former,-32.671044123841114,-10.306807494656567,-16.602412313171317,-5.761824316013232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Dominican Republic,Current,-70.96366130642855,-9.572068032895825,-40.20774391452214,-21.183849359010583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Dominican Republic,Former,-62.96849832625376,-16.061661102527857,-34.76991567094643,-12.136921552779471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Armenia,Current,-53.71194003496937,-11.441211863746526,-34.82964096543903,-7.441087205783815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Armenia,Former,-65.63611057651401,-18.0670731176166,-33.490184263708926,-14.078853195188481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Armenia,Current,-55.9372306841102,-11.707228795271588,-36.32967989103938,-7.900321997799223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Armenia,Former,25.0130052067515,5.382655789311494,15.256641882158283,4.373707535281726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kyrgyzstan,Current,-46.1061132707986,-6.510267319009158,-24.23731561892428,-15.358530332865161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kyrgyzstan,Former,-23.907438064336365,-3.5338913338453577,-16.899890012476206,-3.4736567180148024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kyrgyzstan,Current,71.0920329801107,14.1652439639188,35.66942938787776,21.257359628314134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kyrgyzstan,Former,-3.2280756273035642,-1.0206399959498442,-1.68268985579708,-0.5247457755566401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Yemen,Current,23.020226947468196,7.372678214781253,10.64210398880718,5.005444743879766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Yemen,Former,-52.87347091518856,-10.376483830252573,-26.232203047082763,-16.26478403785323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Yemen,Current,-57.70931750419491,-14.708361947434545,-32.95394400914443,-10.047011547615929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Yemen,Former,-83.07589716297119,-24.97899513073733,-47.04299463257696,-11.053907399656891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kiribati,Current,-63.86914502748128,-16.948551476600183,-35.528862028047165,-11.391731522833936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Kiribati,Former,-31.758255143954425,-4.7790728468941,-20.156281643042206,-6.822900654018121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kiribati,Current,-57.9251638573966,-12.667738562323663,-27.910150613685506,-17.347274681387432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Kiribati,Former,-51.650026504662826,-9.952249985491505,-28.316659012101542,-13.381117507069781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,Ghana,Current,-61.05132143550077,-11.260210441873143,-30.232121219009446,-19.558989774618173
